MSG,8,,,4CA73F,,,,,,,,,,,,,,,,,
MSG,6,,,43E9D5,,,,,,,,,,,,,2705,0,0,0,0
MSG,5,,,394C17,,,,,,,8050,,,,,,,,,,
MSG,8,,,345102,,,,,,,,,,,,,,,,,
MSG,5,,,3944E6,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,0A008A,,,,,,,26250,,,,,,,0,0,0,0
MSG,5,,,43E9D5,,,,,,,45000,,,,,,,,,,
MSG,8,,,43E9D5,,,,,,,,,,,,,,,,,
MSG,3,,,405F11,,,,,,,37000,,,47.62927,3.28357,,,0,0,0,0
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,6,,,484CB4,,,,,,,,,,,,,2170,0,0,0,0
MSG,8,,,406E0B,,,,,,,,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,3,,,394C17,,,,,,,8075,,,48.55756,2.19297,,,0,0,0,0
MSG,4,,,394C17,,,,,,,,281,177,,,2560,,0,0,0,0
MSG,4,,,0A008A,,,,,,,,426,170,,,1728,,0,0,0,0
MSG,8,,,4CA73F,,,,,,,,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,8,,,43E9D5,,,,,,,,,,,,,,,,,
MSG,4,,,484CB4,,,,,,,,450,176,,,0,,0,0,0,0
MSG,8,,,43E9D5,,,,,,,,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8075,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25950,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,8,,,43E9D5,,,,,,,,,,,,,,,,,
MSG,8,,,394C17,,,,,,,,,,,,,,,,,
MSG,8,,,43E9D5,,,,,,,,,,,,,,,,,
MSG,8,,,3944E6,,,,,,,,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25950,,,,,,,0,0,0,0
MSG,8,,,43E9D5,,,,,,,,,,,,,,,,,
MSG,5,,,3944E6,,,,,,,37000,,,,,,,,,,
MSG,8,,,3C4869,,,,,,,,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25950,,,,,,,0,0,0,0
MSG,8,,,3944E6,,,,,,,,,,,,,,,,,
MSG,4,,,4CA73F,,,,,,,,402,181,,,1024,,0,0,0,0
MSG,6,,,4CA73F,,,,,,,,,,,,,7623,0,0,0,0
MSG,6,,,4CA6A3,,,,,,,,,,,,,5505,0,0,0,0
MSG,5,,,394C17,,,,,,,8075,,,,,,,,,,
MSG,8,,,400CD7,,,,,,,,,,,,,,,,,
MSG,3,,,4951C7,,,,,,,38050,,,48.75556,2.68746,,,0,0,0,0
MSG,6,,,484CB4,,,,,,,,,,,,,2170,0,0,0,0
MSG,4,,,4CA6A3,,,,,,,,409,48,,,-64,,0,0,0,0
MSG,5,,,4951C7,,,,,,,38050,,,,,,,,,,
MSG,8,,,405F11,,,,,,,,,,,,,,,,,
MSG,5,,,3944E6,,,,,,,37000,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,8,,,405F11,,,,,,,,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,4,,,4951C7,,,,,,,,464,74,,,64,,0,0,0,0
MSG,8,,,405F11,,,,,,,,,,,,,,,,,
MSG,8,,,405F11,,,,,,,,,,,,,,,,,
MSG,8,,,394C17,,,,,,,,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,3,,,4CA73F,,,,,,,25950,,,48.72744,2.02177,,,0,0,0,0
MSG,8,,,4951C7,,,,,,,,,,,,,,,,,
MSG,5,,,400CD7,,,,,,,13600,,,,,,,0,0,0,0
MSG,5,,,400CD7,,,,,,,13600,,,,,,,0,0,0,0
MSG,6,,,400CD7,,,,,,,,,,,,,1037,0,0,0,0
MSG,5,,,394C17,,,,,,,8075,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8075,,,,,,,,,,
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,3,,,3C4869,,,,,,,36050,,,48.81682,2.40760,,,0,0,0,0
MSG,5,,,39B16D,,,,,,,32000,,,,,,,,,,
MSG,8,,,484CB4,,,,,,,,,,,,,,,,,
MSG,6,,,3C4869,,,,,,,,,,,,,1000,0,0,0,0
MSG,8,,,484CB4,,,,,,,,,,,,,,,,,
MSG,4,,,345102,,,,,,,,244,194,,,3968,,0,0,0,0
MSG,8,,,0A008A,,,,,,,,,,,,,,,,,
MSG,8,,,0A008A,,,,,,,,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25950,,,,,,,0,0,0,0
MSG,6,,,4CA73F,,,,,,,,,,,,,7623,0,0,0,0
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,8,,,3944E6,,,,,,,,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,0,0,0,0
MSG,8,,,4951C7,,,,,,,,,,,,,,,,,
MSG,6,,,4CA6A3,,,,,,,,,,,,,5505,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,,,,
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8075,,,,,,,,,,
MSG,8,,,4951C7,,,,,,,,,,,,,,,,,
MSG,3,,,3944E6,,,,,,,37000,,,48.44572,2.46932,,,0,0,0,0
MSG,4,,,3944E6,,,,,,,,422,194,,,64,,0,0,0,0
MSG,3,,,394C17,,,,,,,8075,,,48.55687,2.19300,,,0,0,0,0
MSG,4,,,394C17,,,,,,,,281,177,,,2560,,0,0,0,0
MSG,5,,,400CD7,,,,,,,13600,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,5,,,3986EC,,,,,,,33000,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25950,,,,,,,,,,
MSG,3,,,0A008A,,,,,,,26275,,,48.29251,2.26114,,,0,0,0,0
MSG,5,,,4951C7,,,,,,,38050,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,3C4869,,,,,,,36050,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8100,,,,,,,0,0,0,0
MSG,5,,,394C17,,,,,,,8100,,,,,,,0,0,0,0
MSG,8,,,484CB4,,,,,,,,,,,,,,,,,
MSG,4,,,4CA73F,,,,,,,,402,181,,,1024,,0,0,0,0
MSG,5,,,4951C7,,,,,,,38050,,,,,,,0,0,0,0
MSG,3,,,4CA6A3,,,,,,,30000,,,48.69113,2.07099,,,0,0,0,0
MSG,8,,,3C4869,,,,,,,,,,,,,,,,,
MSG,4,,,400CD7,,,,,,,,400,74,,,-960,,0,0,0,0
MSG,5,,,39B16D,,,,,,,32000,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,6,,,4951C7,,,,,,,,,,,,,1000,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,,,,
MSG,8,,,4951C7,,,,,,,,,,,,,,,,,
MSG,6,,,3944E6,,,,,,,,,,,,,1000,0,0,0,0
MSG,4,,,345102,,,,,,,,244,193,,,3968,,0,0,0,0
MSG,3,,,484CB4,,,,,,,37000,,,48.16225,2.34818,,,0,0,0,0
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,8,,,406E0B,,,,,,,,,,,,,,,,,
MSG,3,,,4CA73F,,,,,,,25950,,,48.72629,2.02177,,,0,0,0,0
MSG,5,,,0A008A,,,,,,,26275,,,,,,,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8100,,,,,,,,,,
MSG,8,,,3944E6,,,,,,,,,,,,,,,,,
MSG,8,,,345102,,,,,,,,,,,,,,,,,
MSG,5,,,405F11,,,,,,,37000,,,,,,,0,0,0,0
MSG,8,,,4CA73F,,,,,,,,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,3944E6,,,,,,,37000,,,,,,,0,0,0,0
MSG,3,,,394C17,,,,,,,8100,,,48.55636,2.19307,,,0,0,0,0
MSG,4,,,394C17,,,,,,,,281,177,,,2560,,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,6,,,3944E6,,,,,,,,,,,,,1000,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,8,,,4CA6A3,,,,,,,,,,,,,,,,,
MSG,6,,,3944E6,,,,,,,,,,,,,1000,0,0,0,0
MSG,6,,,3944E6,,,,,,,,,,,,,1000,0,0,0,0
MSG,6,,,345102,,,,,,,,,,,,,1000,0,0,0,0
MSG,5,,,405F11,,,,,,,37000,,,,,,,0,0,0,0
MSG,4,,,0A008A,,,,,,,,427,170,,,1728,,0,0,0,0
MSG,5,,,405F11,,,,,,,37000,,,,,,,0,0,0,0
MSG,6,,,4CA73F,,,,,,,,,,,,,7623,0,0,0,0
MSG,6,,,4CA6A3,,,,,,,,,,,,,5505,0,0,0,0
MSG,6,,,4CA73F,,,,,,,,,,,,,7623,0,0,0,0
MSG,6,,,4CA6A3,,,,,,,,,,,,,5505,0,0,0,0
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,4951C7,,,,,,,38050,,,,,,,,,,
MSG,5,,,4951C7,,,,,,,38050,,,,,,,,,,
MSG,8,,,3440CD,,,,,,,,,,,,,,,,,
MSG,5,,,3C4869,,,,,,,36050,,,,,,,,,,
MSG,5,,,406E0B,,,,,,,39000,,,,,,,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,,,,
MSG,3,,,3440CD,,,,,,,9525,,,48.61255,2.52989,,,0,0,0,0
MSG,5,,,406E0B,,,,,,,39000,,,,,,,0,0,0,0
MSG,4,,,405F11,,,,,,,,455,133,,,-64,,0,0,0,0
MSG,5,,,4CA73F,,,,,,,25950,,,,,,,0,0,0,0
MSG,6,,,484CB4,,,,,,,,,,,,,2170,0,0,0,0
MSG,8,,,0A008A,,,,,,,,,,,,,,,,,
MSG,5,,,405F11,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,3440CD,,,,,,,9525,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25950,,,,,,,0,0,0,0
MSG,4,,,4CA6A3,,,,,,,,409,49,,,0,,0,0,0,0
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,4,,,3440CD,,,,,,,,296,70,,,-1344,,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,8,,,345102,,,,,,,,,,,,,,,,,
MSG,3,,,4CA73F,,,,,,,25975,,,48.72556,2.02177,,,0,0,0,0
MSG,4,,,345102,,,,,,,,244,193,,,3968,,0,0,0,0
MSG,4,,,3C4869,,,,,,,,456,71,,,64,,0,0,0,0
MSG,3,,,3C4869,,,,,,,36050,,,48.81743,2.41037,,,0,0,0,0
MSG,5,,,0A008A,,,,,,,26300,,,,,,,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,345102,,,,,,,6000,,,,,,,,,,
MSG,6,,,484CB4,,,,,,,,,,,,,2170,0,0,0,0
MSG,3,,,484CB4,,,,,,,37000,,,48.16122,2.34818,,,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,,,,
MSG,8,,,484CB4,,,,,,,,,,,,,,,,,
MSG,8,,,39B16D,,,,,,,,,,,,,,,,,
MSG,8,,,3440CD,,,,,,,,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8125,,,,,,,0,0,0,0
MSG,8,,,484CB4,,,,,,,,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25975,,,,,,,,,,
MSG,8,,,484CB4,,,,,,,,,,,,,,,,,
MSG,6,,,405F11,,,,,,,,,,,,,733,0,0,0,0
MSG,6,,,405F11,,,,,,,,,,,,,733,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,6,,,3944E6,,,,,,,,,,,,,1000,0,0,0,0
MSG,6,,,3944E6,,,,,,,,,,,,,1000,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,4,,,3944E6,,,,,,,,422,194,,,64,,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,8,,,405F11,,,,,,,,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,8,,,3440CD,,,,,,,,,,,,,,,,,
MSG,5,,,3440CD,,,,,,,9525,,,,,,,,,,
MSG,5,,,3440CD,,,,,,,9525,,,,,,,,,,
MSG,3,,,4CA6A3,,,,,,,30000,,,48.69234,2.07316,,,0,0,0,0
MSG,3,,,0A008A,,,,,,,26300,,,48.29041,2.26170,,,0,0,0,0
MSG,5,,,0A008A,,,,,,,26300,,,,,,,0,0,0,0
MSG,1,,,4CA73F,,,,,,RYR813N ,,,,,,,,0,0,0,0
MSG,3,,,3440CD,,,,,,,9525,,,48.61276,2.53080,,,0,0,0,0
MSG,6,,,405F11,,,,,,,,,,,,,733,0,0,0,0
MSG,4,,,484CB4,,,,,,,,450,176,,,0,,0,0,0,0
MSG,5,,,345102,,,,,,,6025,,,,,,,,,,
MSG,8,,,3440CD,,,,,,,,,,,,,,,,,
MSG,5,,,345102,,,,,,,6025,,,,,,,,,,
MSG,4,,,3440CD,,,,,,,,296,70,,,-1280,,0,0,0,0
MSG,8,,,39B16D,,,,,,,,,,,,,,,,,
MSG,4,,,4CA6A3,,,,,,,,409,49,,,0,,0,0,0,0
MSG,4,,,4CA73F,,,,,,,,402,181,,,1024,,0,0,0,0
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,8,,,3440CD,,,,,,,,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,0,0,0,0
MSG,6,,,0A008A,,,,,,,,,,,,,7632,0,0,0,0
MSG,3,,,4CA73F,,,,,,,25975,,,48.72482,2.02177,,,0,0,0,0
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,0,0,0,0
MSG,5,,,4CA73F,,,,,,,25975,,,,,,,0,0,0,0
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,0,0,0,0
MSG,4,,,345102,,,,,,,,244,191,,,4032,,0,0,0,0
MSG,5,,,4CA73F,,,,,,,25975,,,,,,,0,0,0,0
MSG,5,,,400CD7,,,,,,,13575,,,,,,,,,,
MSG,3,,,405F11,,,,,,,37000,,,47.62652,3.28794,,,0,0,0,0
MSG,8,,,345102,,,,,,,,,,,,,,,,,
MSG,5,,,406E0B,,,,,,,39000,,,,,,,0,0,0,0
MSG,3,,,484CB4,,,,,,,37000,,,48.16122,2.34818,,,0,0,0,0
MSG,8,,,406E0B,,,,,,,,,,,,,,,,,
MSG,3,,,345102,,,,,,,6050,,,48.65373,2.19177,,,0,0,0,0
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,406E0B,,,,,,,39000,,,,,,,0,0,0,0
MSG,5,,,39B16D,,,,,,,32000,,,,,,,,,,
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,8,,,3944E6,,,,,,,,,,,,,,,,,
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,5,,,0A008A,,,,,,,26300,,,,,,,,,,
MSG,5,,,345102,,,,,,,6050,,,,,,,,,,
MSG,8,,,4CA73F,,,,,,,,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,4,,,394C17,,,,,,,,281,177,,,2624,,0,0,0,0
MSG,3,,,4CA6A3,,,,,,,30000,,,48.69310,2.07444,,,0,0,0,0
MSG,8,,,400CD7,,,,,,,,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8150,,,,,,,,,,
MSG,3,,,400CD7,,,,,,,13575,,,48.88724,1.98268,,,0,0,0,0
MSG,5,,,0A008A,,,,,,,26325,,,,,,,,,,
MSG,5,,,345102,,,,,,,6050,,,,,,,,,,
MSG,5,,,345102,,,,,,,6050,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,0,0,0,0
MSG,4,,,484CB4,,,,,,,,450,176,,,0,,0,0,0,0
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,0,0,0,0
MSG,5,,,345102,,,,,,,6050,,,,,,,,,,
MSG,5,,,345102,,,,,,,6050,,,,,,,,,,
MSG,8,,,4CA6A3,,,,,,,,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,4,,,4CA73F,,,,,,,,403,181,,,1024,,0,0,0,0
MSG,4,,,345102,,,,,,,,244,191,,,4032,,0,0,0,0
MSG,5,,,4CA65A,,,,,,,37000,,,,,,,,,,
MSG,8,,,4951C7,,,,,,,,,,,,,,,,,
MSG,5,,,405F11,,,,,,,37000,,,,,,,,,,
MSG,4,,,4CA6A3,,,,,,,,409,50,,,0,,0,0,0,0
MSG,5,,,345102,,,,,,,6050,,,,,,,,,,
MSG,6,,,4951C7,,,,,,,,,,,,,1000,0,0,0,0
MSG,6,,,345102,,,,,,,,,,,,,1000,0,0,0,0
MSG,5,,,394C17,,,,,,,8175,,,,,,,,,,
MSG,1,,,484CB4,,,,,,KLM75K  ,,,,,,,,0,0,0,0
MSG,3,,,484CB4,,,,,,,37000,,,48.16122,2.34818,,,0,0,0,0
MSG,5,,,406E0B,,,,,,,39000,,,,,,,0,0,0,0
MSG,5,,,405F11,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,39B16D,,,,,,,32000,,,,,,,0,0,0,0
MSG,6,,,405F11,,,,,,,,,,,,,733,0,0,0,0
MSG,3,,,45CE48,,,,,,,10550,,,49.01299,2.36129,,,0,0,0,0
MSG,5,,,406E0B,,,,,,,39000,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25975,,,,,,,,,,
MSG,5,,,39B16D,,,,,,,32000,,,,,,,,,,
MSG,3,,,3C4869,,,,,,,36050,,,48.81826,2.41388,,,0,0,0,0
MSG,5,,,345102,,,,,,,6075,,,,,,,,,,
MSG,5,,,394C17,,,,,,,8175,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25975,,,,,,,,,,
MSG,5,,,4CA1D0,,,,,,,30000,,,,,,,0,0,0,0
MSG,5,,,3944E6,,,,,,,37000,,,,,,,0,0,0,0
MSG,6,,,3C4869,,,,,,,,,,,,,1000,0,0,0,0
MSG,3,,,345102,,,,,,,6075,,,48.65305,2.19156,,,0,0,0,0
MSG,5,,,484CB4,,,,,,,37000,,,,,,,,,,
MSG,5,,,4CA73F,,,,,,,25975,,,,,,,,,,
MSG,5,,,4CA6A3,,,,,,,30000,,,,,,,,,,
MSG,5,,,484CB4,,,,,,,37000,,,,,,,0,0,0,0
MSG,5,,,4951C7,,,,,,,38050,,,,,,,,,,
MSG,3,,,400CD7,,,,,,,13550,,,48.89046,2.00045,,,0,0,0,0
MSG,5,,,345102,,,,,,,6075,,,,,,,,,,
MSG,3,,,394C17,,,,,,,8175,,,48.55492,2.19315,,,0,0,0,0
